bureau,adresse,cp,ville
1,22 RUE LOUIS TALAMONI,94500,CHAMPIGNY-SUR-MARNE
1,23 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,24 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,24 QUAI VICTOR HUGO,94500,CHAMPIGNY-SUR-MARNE
1,24 RUE ALBERT THOMAS,94500,CHAMPIGNY-SUR-MARNE
1,24 RUE DE L'EGLISE,94500,CHAMPIGNY-SUR-MARNE
1,24 RUE LOUIS TALAMONI,94500,CHAMPIGNY-SUR-MARNE
1,24B AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,24B QUAI VICTOR HUGO,94500,CHAMPIGNY-SUR-MARNE
1,24BIS QUAI VICTOR HUGO,94500,CHAMPIGNY-SUR-MARNE
1,25 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,26 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,26 RUE ALBERT THOMAS,94500,CHAMPIGNY-SUR-MARNE
1,26 RUE DE L'EGLISE,94500,CHAMPIGNY-SUR-MARNE
1,28 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,28 RUE ALBERT THOMAS,94500,CHAMPIGNY-SUR-MARNE
1,29 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,2B RUE DES QUATRE SERGENTS,94500,CHAMPIGNY-SUR-MARNE
1,2B RUE GUITTARD,94500,CHAMPIGNY-SUR-MARNE
1,2BIS RUE GUITTARD,94500,CHAMPIGNY-SUR-MARNE
1,2TER RUE DES QUATRE SERGENTS,94500,CHAMPIGNY-SUR-MARNE
1,3 PLACE LENINE,94500,CHAMPIGNY-SUR-MARNE
1,3 RUE DE LA PRAIRIE,94500,CHAMPIGNY-SUR-MARNE
1,3 RUE DU MARCHE,94500,CHAMPIGNY-SUR-MARNE
1,3 VILLA CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,30 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,30 QUAI VICTOR HUGO,94500,CHAMPIGNY-SUR-MARNE
1,30 RUE ALBERT THOMAS,94500,CHAMPIGNY-SUR-MARNE
1,31 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
1,34 AVENUE CARNOT,94500,CHAMPIGNY-SUR-MARNE
